#separator:tab
#html:true
#notetype column:0
#tags column:8
Define management. Explain the functions of management	<span class="m">2</span><span class="m">3</span><span class="m">4</span><span class="m">5</span><span class="m">8</span>		<ul><li><b>Simple</b>: getting things done through other people.</li><li><b>Full</b>: &ldquo;a social process involving coordination of human and material resources     through planning, organizing, staffing, leading and controlling, to accomplish stated     objectives&rdquo; <b>effectively</b> (right goals) and <b>efficiently</b> (least resources).</li><li>The <b>brain</b> of an organization; as old as civilization (Sun Tzu,     Chanakya&#x27;s Arthashastra).</li></ul><div class="cols"><div class="col"><div class="lead">Functions (POSDCoRB, extended)</div> <ol><li><b>Planning</b>: &ldquo;thinking before doing&rdquo;; deciding in advance what, how, when,     who (Koontz &amp; O&#x27;Donnell). Steps: objectives \(\rightarrow\) premises \(\rightarrow\)     alternatives \(\rightarrow\) evaluate \(\rightarrow\) select \(\rightarrow\) derivative plans.     Components: goals, objectives, policies, rules, procedures, programs, schedules, budgets.</li><li><b>Organizing</b>: identify + group activities, assign them, set authority     relationships. Backbone of management.</li><li><b>Staffing</b>: fill posts: recruit, select, place, train, appraise, pay.</li><li><b>Directing</b>: orders, guidance, supervision; needs leadership.</li></ol></div><div class="col"><ol><li><b>Motivating</b>: stimulate willingness to work (internal + external     motivators); see Ch. 3.</li><li><b>Coordinating</b>: &ldquo;orderly arrangement of group effort to provide unity of     action&rdquo; (Mooney &amp; Reiley). Internal, external, vertical, horizontal.</li><li><b>Controlling</b>: set standards \(\rightarrow\) measure performance     \(\rightarrow\) correct deviations. Physical, financial, budgetary control.</li><li><b>Communicating</b>: sender \(\rightarrow\) message \(\rightarrow\) receiver     \(\rightarrow\) feedback.</li></ol> <b>Fayol&#x27;s five</b> (AJ Sir): planning, organizing, directing (commanding), coordinating, controlling. Write these five if the question says &ldquo;basic&rdquo; functions.</div></div><div class="qh">Two principal functions and why they matter most (79 Ba) <span class="m">4+2</span></div> <ul><li>Choose <b>planning</b> and <b>controlling</b>: they are the two ends of the same     loop. Planning sets the target; controlling checks the result against it and feeds back     into the next plan. Every other function (organizing, staffing, directing) executes the     plan in between. No plan \(\rightarrow\) nothing to control; no control \(\rightarrow\) plans     are wishes.</li></ul>	<span class="sub"><span class="sm"><span class="tier tTOP">TOP&nbsp;15</span> <span class="yr"><b>82 Bh</b>, 81 Ba, 80 Ba, 79 Ba, <b>78 Bh</b>, <b>76 Ch</b>, 76 Ash, <b>75 Ch</b>, 75 Ash, 73 Shr, 72 Ka, 70 Asa, <b>69 Ch</b>, <b>68 Ch</b>, <b>66 Bh</b></span> &nbsp;\(\cdot\)&nbsp;the most asked single list in the subject</span></span>	Ch 1 - Introduction	1.2 Management	theory	ch1 theory tier::TOP yr::66-Bh yr::68-Ch yr::69-Ch yr::70-Asa yr::72-Ka yr::73-Shr yr::75-Ash yr::75-Ch yr::76-Ash yr::76-Ch yr::78-Bh yr::79-Ba yr::80-Ba yr::81-Ba yr::82-Bh
Two principal functions and why they matter most (79 Ba)	<span class="m">4+2</span>		<ul><li>Choose <b>planning</b> and <b>controlling</b>: they are the two ends of the same     loop. Planning sets the target; controlling checks the result against it and feeds back     into the next plan. Every other function (organizing, staffing, directing) executes the     plan in between. No plan \(\rightarrow\) nothing to control; no control \(\rightarrow\) plans     are wishes.</li></ul>		Ch 1 - Introduction	1.2 Management	theory	ch1 theory
Levels of management: why different levels are needed, and functions at each level	<span class="m">2</span><span class="m">4</span><span class="m">5</span><span class="m">6</span>		<div class="cols"><div class="col"><ul><li><b>Top level</b> (board of directors, CEO, MD, chairman):   <ul><li>Sets goals, objectives, policies, budget.</li><li>Main function: <b>decision making, planning</b>; cross-department responsibility.</li><li>Answerable for success or failure of the whole firm.</li></ul></li><li><b>Middle level</b> (department heads, section officers):   <ul><li>Implements top&#x27;s policies; <b>organizes</b> resources.</li><li>Link between top and lower; plans for own department.</li><li>Selects, trains, motivates lower managers.</li></ul></li><li><b>Lower / operative level</b> (foreman, supervisor, inspector):   <ul><li>Day-to-day supervision of workers; <b>directing</b> and on-the-spot control.</li><li>Passes workers&#x27; problems upward.</li></ul></li></ul></div><div class="col"><div class="fig"><img src="o_c1_levels.jpg"></div> <span class="sub"><span class="sm">Authority rises and responsibility widens toward the top. AJ Sir, Ch. 1 deck, slide 15.</span></span></div></div><div class="cols"><div class="col"><div class="lead">Why levels are needed</div> <ul><li><b>Span of control</b>: one person cannot direct hundreds.</li><li><b>Division of work</b>: strategic vs tactical vs operational decisions.</li><li><b>Clear authority and responsibility</b>; accountability at each step.</li><li><b>Communication</b>: orders down, reports up.</li><li><b>Specialization and career growth</b>: a ladder for managers.</li></ul></div><div class="col"><div class="fig"><img src="o_c1_time_functions.png"></div> <span class="sub"><span class="sm">Share of time on each function by level: top managers plan and organize most; first-line managers lead (direct) most. Adhikari notes, p57.</span></span></div></div>	<span class="sub"><span class="sm"><span class="tier tTOP">TOP&nbsp;9</span> <span class="yr"><b>82 Bh</b>, 82 Ba, <b>80 Bh</b>, <b>78 Bh</b>, 75 Ash, <b>74 Ch</b>, <b>73 Ch</b>, <b>72 Ch</b>, <b>69 Ch</b></span></span></span>	Ch 1 - Introduction	1.2 Management	theory	ch1 theory tier::TOP yr::69-Ch yr::72-Ch yr::73-Ch yr::74-Ch yr::75-Ash yr::78-Bh yr::80-Bh yr::82-Ba yr::82-Bh
Managerial skills and the degree needed at each level; qualities of a good manager	<span class="m">1</span><span class="m">3</span><span class="m">4</span><span class="m">5</span>		<div class="cols"><div class="col"><div class="lead">Katz&#x27;s three skills</div> <ul><li><b>Technical skill</b>: job-specific methods, processes, tools, equipment of a     specialized field. <span class="mk">Most needed at lower level.</span></li><li><b>Human (interpersonal) skill</b>: understand, communicate with, motivate and lead     people and groups. <span class="mk">Needed equally at all levels.</span></li><li><b>Conceptual skill</b>: see the organization as a whole, analyse and diagnose     situations, cause vs effect, long-range decisions. <span class="mk">Most needed at top.</span></li></ul> <div class="lead">Modern manager also needs</div> <ul><li><b>Decision-making</b>, <b>communication</b>, <b>IT / digital</b> skills.</li><li><b>Time management</b>, <b>diagnostic</b> skill, <b>design</b> skill     (solving problems, not just spotting them).</li></ul></div><div class="col"><div class="fig"><img src="o_c1_skills_levels.png"></div> <span class="sub"><span class="sm">Degree of each skill by level: conceptual shrinks and technical grows going down; human skill stays wide throughout. Adhikari notes, p62.</span></span> <div class="lead">Qualities of a good manager</div> <ul><li>Leadership, vision, decisiveness.</li><li>Communication and listening.</li><li>Integrity, fairness, self-confidence.</li><li>Technical knowledge + ability to learn.</li><li>Emotional stability, patience; initiative.</li></ul></div></div><div class="qh">Roles of a manager (Mintzberg) <span class="m">4</span></div> <span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;1</span> <span class="yr">76 Ash</span> &nbsp;<span class="chip gd">verified/added</span></span></span> <ul><li><b>Interpersonal</b>: figurehead, leader, liaison.</li><li><b>Informational</b>: monitor, disseminator, spokesperson.</li><li><b>Decisional</b>: entrepreneur, disturbance handler, resource allocator, negotiator.</li><li>AJ Sir&#x27;s &ldquo;interpersonal, informational, decisional skills&rdquo; are these three role groups.</li></ul><div class="qh">Importance of management <span class="m">3</span><span class="m">4</span></div> <span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;2</span> <span class="yr">71 Shr, 70 Asa</span></span></span> <ul><li><b>Achieves group goals</b>: directs everyone to common objectives.</li><li><b>Optimum use of resources</b>: efficient + effective; less waste.</li><li><b>Reduces costs</b> \(\rightarrow\) competitive prices.</li><li><b>Establishes sound organization</b>: right person, right job.</li><li><b>Adapts to change</b>: new technology, markets.</li><li><b>Development of society</b>: &ldquo;no underdeveloped countries, only undermanaged     ones&rdquo;; jobs, better living standard.</li></ul>	<span class="sub"><span class="sm"><span class="tier tTOP">TOP&nbsp;10</span> <span class="yr">82 Ba, <b>81 Bh</b>, 81 Ba, <b>78 Bh</b>, <b>76 Ch</b>, 75 Ash, <b>74 Ch</b>, <b>73 Ch</b>, <b>72 Ch</b>, 71 Shr</span> &nbsp;\(\cdot\)&nbsp;short note in 81 Bh</span></span>	Ch 1 - Introduction	1.2 Management	theory	ch1 theory tier::TOP yr::71-Shr yr::72-Ch yr::73-Ch yr::74-Ch yr::75-Ash yr::76-Ch yr::78-Bh yr::81-Ba yr::81-Bh yr::82-Ba
Roles of a manager (Mintzberg)	<span class="m">4</span>		<ul><li><b>Interpersonal</b>: figurehead, leader, liaison.</li><li><b>Informational</b>: monitor, disseminator, spokesperson.</li><li><b>Decisional</b>: entrepreneur, disturbance handler, resource allocator, negotiator.</li><li>AJ Sir&#x27;s &ldquo;interpersonal, informational, decisional skills&rdquo; are these three role groups.</li></ul>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;1</span> <span class="yr">76 Ash</span> &nbsp;<span class="chip gd">verified/added</span></span></span>	Ch 1 - Introduction	1.2 Management	theory	ch1 theory tier::PIN yr::76-Ash
Importance of management	<span class="m">3</span><span class="m">4</span>		<ul><li><b>Achieves group goals</b>: directs everyone to common objectives.</li><li><b>Optimum use of resources</b>: efficient + effective; less waste.</li><li><b>Reduces costs</b> \(\rightarrow\) competitive prices.</li><li><b>Establishes sound organization</b>: right person, right job.</li><li><b>Adapts to change</b>: new technology, markets.</li><li><b>Development of society</b>: &ldquo;no underdeveloped countries, only undermanaged     ones&rdquo;; jobs, better living standard.</li></ul>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;2</span> <span class="yr">71 Shr, 70 Asa</span></span></span>	Ch 1 - Introduction	1.2 Management	theory	ch1 theory tier::PIN yr::70-Asa yr::71-Shr
Models of management: name them, explain any two or three with examples	<span class="m">3</span><span class="m">4</span><span class="m">5</span>		<div class="cols"><div class="col"><ol><li><b>Hierarchical</b>: authority from superior, responsibility to superior. Eg army,     civil service. Limitation: ignores leadership, charisma, informal communication.</li><li><b>Task-oriented</b>: manager does five tasks (plan, organize, direct, coordinate,     control); a cycle, not a line. Eg a production plant.</li><li><b>Allocational</b>: manager obtains, allocates, shares, monitors and returns     resources (money, manpower, materials), &ldquo;keeping the cup topped up&rdquo;. Eg finance or     project resource manager.</li><li><b>Transactional</b>: management as a stage in the value-added chain; adds value to     raw resources. Eg supply chain firms.</li></ol></div><div class="col"><ol><li><b>Team effort</b>: interlocking teams; manager as team leader stressing     cooperation, leadership, coordination; team output exceeds sum of individuals. Eg     software development (agile team), surgical team.</li><li><b>Knowledge-oriented</b>: manager builds knowledge by experience and diffuses it     by teaching, coaching, training \(\rightarrow\) firm learns to adapt. Eg consulting, R&amp;D.</li><li><b>Goal-concentrated</b>: management as control toward goals; information from     environment triggers adjustments so the plan holds. Eg sales team with targets.</li></ol> A firm usually mixes several models.</div></div><div class="qh">Management: science or art? <span class="m">3</span></div> <span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;1</span> <span class="yr"><b>78 Bh</b></span></span></span> <div class="cols"><div class="col"><ul><li><b>Science</b>: systematic body of knowledge; principles (Fayol, Taylor) tested by     observation; cause-effect. Eg time study sets a standard output.</li><li>Inexact science: deals with people, so results are not perfectly repeatable.</li></ul></div><div class="col"><ul><li><b>Art</b>: personal skill, creativity, judgement in applying knowledge; improves     with practice. Eg two managers apply the same rule with different success.</li><li><b>Both</b>: science gives the principles, art applies them. Complementary.</li></ul></div></div><div class="qh">Organization vs management (vs administration) <span class="m">2</span></div> <span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;3</span> <span class="yr">79 Ba, 76 Ash, <b>71 Ch</b></span></span></span>  <table class="nt"><tr><th><b class="th">Basis</b></th><th><b class="th">Organization</b></th><th><b class="th">Management</b></th></tr><tr><td>Meaning</td><td>Structure: people + jobs + relations</td><td>Process: planning, organizing, directing, controlling</td></tr><tr><td>Nature</td><td>A tool / framework (the body)</td><td>The force that runs it (the brain)</td></tr><tr><td>Relation</td><td>One function of management</td><td>Uses organization to reach goals</td></tr><tr><td>Output</td><td>Defined roles, authority</td><td>Goals achieved efficiently</td></tr></table> <b>Administration</b> lays down policy, arranges finance (top level, thinking); <b>management</b> executes policy within those limits (doing).<div class="qh">Which management theory is most practical today / best for organizations in Nepal? <span class="m">4</span><span class="m">8</span></div> <span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;2</span> <span class="yr">80 Ba, 74 Ash</span> &nbsp;\(\cdot\)&nbsp;an opinion question: take a side and justify</span></span> <ul><li>Argue for the <b>contingency / system approach</b>: no single best way; mix     theories to fit the situation.</li><li><b>Why, for Nepal</b>:   <ul><li>Mixed sector: family firms, cooperatives, public corporations, MNCs, IT startups       \(\rightarrow\) each needs a different style.</li><li>Labour-intensive manufacturing (garments, cement) \(\rightarrow\) Taylor&#x27;s time       study and incentives still raise output.</li><li>Public enterprises (NEA, NOC) \(\rightarrow\) Fayol&#x27;s clear hierarchy, unity of       command, discipline cure overlapping authority.</li><li>Service and IT firms, remittance-driven youth workforce \(\rightarrow\) behavioural       approach: motivation, participation, recognition to retain staff.</li><li>Political instability, frequent policy change \(\rightarrow\) open-system thinking,       watching the environment.</li></ul></li><li>Conclude: <b>contingency approach</b>, drawing on all the classical tools.</li></ul>	<span class="sub"><span class="sm"><span class="tier tHOT">HOT&nbsp;4</span> <span class="yr"><b>81 Bh</b>, <b>80 Bh</b>, 76 Ash, <b>70 Ch</b></span> &nbsp;\(\cdot\)&nbsp;team-effort model as a short note in 81 Bh</span></span>	Ch 1 - Introduction	1.2 Management	theory	ch1 theory tier::HOT yr::70-Ch yr::76-Ash yr::80-Bh yr::81-Bh
Management: science or art?	<span class="m">3</span>		<div class="cols"><div class="col"><ul><li><b>Science</b>: systematic body of knowledge; principles (Fayol, Taylor) tested by     observation; cause-effect. Eg time study sets a standard output.</li><li>Inexact science: deals with people, so results are not perfectly repeatable.</li></ul></div><div class="col"><ul><li><b>Art</b>: personal skill, creativity, judgement in applying knowledge; improves     with practice. Eg two managers apply the same rule with different success.</li><li><b>Both</b>: science gives the principles, art applies them. Complementary.</li></ul></div></div>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;1</span> <span class="yr"><b>78 Bh</b></span></span></span>	Ch 1 - Introduction	1.2 Management	theory	ch1 theory tier::PIN yr::78-Bh
Organization vs management (vs administration)	<span class="m">2</span>		<table class="nt"><tr><th><b class="th">Basis</b></th><th><b class="th">Organization</b></th><th><b class="th">Management</b></th></tr><tr><td>Meaning</td><td>Structure: people + jobs + relations</td><td>Process: planning, organizing, directing, controlling</td></tr><tr><td>Nature</td><td>A tool / framework (the body)</td><td>The force that runs it (the brain)</td></tr><tr><td>Relation</td><td>One function of management</td><td>Uses organization to reach goals</td></tr><tr><td>Output</td><td>Defined roles, authority</td><td>Goals achieved efficiently</td></tr></table> <b>Administration</b> lays down policy, arranges finance (top level, thinking); <b>management</b> executes policy within those limits (doing).	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;3</span> <span class="yr">79 Ba, 76 Ash, <b>71 Ch</b></span></span></span>	Ch 1 - Introduction	1.2 Management	theory	ch1 theory tier::PIN yr::71-Ch yr::76-Ash yr::79-Ba
Which management theory is most practical today / best for organizations in Nepal?	<span class="m">4</span><span class="m">8</span>		<ul><li>Argue for the <b>contingency / system approach</b>: no single best way; mix     theories to fit the situation.</li><li><b>Why, for Nepal</b>:   <ul><li>Mixed sector: family firms, cooperatives, public corporations, MNCs, IT startups       \(\rightarrow\) each needs a different style.</li><li>Labour-intensive manufacturing (garments, cement) \(\rightarrow\) Taylor&#x27;s time       study and incentives still raise output.</li><li>Public enterprises (NEA, NOC) \(\rightarrow\) Fayol&#x27;s clear hierarchy, unity of       command, discipline cure overlapping authority.</li><li>Service and IT firms, remittance-driven youth workforce \(\rightarrow\) behavioural       approach: motivation, participation, recognition to retain staff.</li><li>Political instability, frequent policy change \(\rightarrow\) open-system thinking,       watching the environment.</li></ul></li><li>Conclude: <b>contingency approach</b>, drawing on all the classical tools.</li></ul>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;2</span> <span class="yr">80 Ba, 74 Ash</span> &nbsp;\(\cdot\)&nbsp;an opinion question: take a side and justify</span></span>	Ch 1 - Introduction	1.2 Management	theory	ch1 theory tier::PIN yr::74-Ash yr::80-Ba
Scientific management (Taylor): principles, experiments, features, applicability today	<span class="m">3</span><span class="m">4</span><span class="m">5</span><span class="m">8</span>		<ul><li><b>F.W. Taylor</b> (1856&ndash;1915), US engineer at Midvale and Bethlehem Steel;     &ldquo;Father of Scientific Management&rdquo;. Book: <i>Principles of Scientific Management</i>     (1911). Term coined by Louis Brandeis (1910); Charles Babbage anticipated it (1832).</li><li><b>Definition</b>: &ldquo;the art of knowing exactly what is to be done and the best way     of doing it&rdquo;; replacing rule of thumb with scientific study of work.</li><li><b>Historical development</b>: rule-of-thumb factories, soldiering (deliberate slow     work), no standards \(\rightarrow\) Taylor&#x27;s shop studies (1880s) \(\rightarrow\) Gilbreths&#x27;     motion study, Gantt chart \(\rightarrow\) mass production (Ford).</li></ul><div class="cols"><div class="col"><div class="lead">Principles</div> <ol><li><b>Science, not rule of thumb</b>, for each element of work.</li><li><b>Scientific selection, training and development</b> of workers.</li><li><b>Cooperation</b>, not individualism, between management and labour.</li><li><b>Equal division of responsibility</b>: management plans, workers do.</li><li>Harmony, not discord; maximum output, not restricted output.</li></ol> <div class="lead">Techniques (features)</div> <ul><li><b>Time study</b>: standard time \(\rightarrow\) fair day&#x27;s work.</li><li><b>Motion study</b>: remove wasted motions (Gilbreth).</li><li><b>Fatigue study</b>: rest pauses.</li><li><b>Standardization</b> of tools, methods, conditions.</li><li><b>Differential piece-rate</b> wages: higher rate above standard.</li><li><b>Functional foremanship</b>: 8 specialist foremen.</li><li><b>Management by exception</b>: only deviations go to top.</li></ul></div><div class="col"><div class="lead">Experiments that support it</div> <ul><li><b>Pig-iron handling</b> (Bethlehem Steel, 1898): 75 labourers loading 42 kg pigs;     by method study, rest periods and incentive pay, output rose <b>12.5 \(\rightarrow\)     47.5 tons/day</b> (AJ Sir&#x27;s figures: 12.7 \(\rightarrow\) 48.8), wages <b>$1.15     \(\rightarrow\) $1.85</b>.</li><li><b>Shovelling</b>: shovel sized to a 21.5 lb load for each material; 400&ndash;600 men     cut to 140, cost per ton halved.</li><li><b>Metal cutting</b>: 26 years, 30,000 tests on speeds, feeds \(\rightarrow\)     high-speed steel.</li></ul> <div class="lead">Still applicable today? Yes, largely</div> <ul><li>Assembly lines, fast food, BPO call centres use standard times and methods.</li><li>Lean manufacturing, Six Sigma, industrial engineering are its heirs.</li><li>Incentive pay, work study, ERP-based control.</li><li>But: human needs ignored, monotony, worker resentment \(\rightarrow\) combine with     behavioural approach.</li></ul></div></div><div class="qh">Scientific management vs management science <span class="m">3</span></div> <span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;1</span> <span class="yr"><b>72 Ch</b></span></span></span> <ul><li><b>Scientific management</b> (Taylor, 1900s): improves <b>worker productivity</b>     at shop level by time and motion study, standardization, incentive wages.</li><li><b>Management science</b> (quantitative approach, 1940s on): uses     <b>mathematical models</b>, operations research, statistics, simulation, linear     programming for <b>managerial decisions</b> at every level.</li></ul><div class="qh">Role of HR manager; how HR manager implements scientific management <span class="m">4+4</span></div> <span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;1</span> <span class="yr"><b>75 Ch</b></span></span></span> <div class="cols"><div class="col"><ul><li><b>Significance</b>: manpower planning, recruitment, training, appraisal, wages,     welfare, industrial relations, retention (see Ch. 2).</li></ul></div><div class="col"><ul><li><b>Implementing Taylor</b>: job analysis and standards (time study); scientific     selection by tests; training in the one best method; differential incentive wages;     worker-management cooperation.</li></ul></div></div>	<span class="sub"><span class="sm"><span class="tier tTOP">TOP&nbsp;11</span> <span class="yr"><b>82 Bh</b>, 81 Ba, <b>80 Bh</b>, 79 Ba, <b>75 Ch</b>, 75 Ash, <b>72 Ch</b>, <b>71 Ch</b>, <b>68 Ch</b>, <b>68 Ba</b>, <b>65 Shr</b></span> &nbsp;\(\cdot\)&nbsp;short note in 68 Ch</span></span>	Ch 1 - Introduction	1.3 Theories of Management	theory	ch1 theory tier::TOP yr::65-Shr yr::68-Ba yr::68-Ch yr::71-Ch yr::72-Ch yr::75-Ash yr::75-Ch yr::79-Ba yr::80-Bh yr::81-Ba yr::82-Bh
