#separator:tab
#html:true
#notetype column:0
#tags column:8
Explain DW architecture with its analytical processing	<span class="m">8</span>		<div class="lead">(a) Three-tier architecture (Han &amp; Kamber) \(\rightarrow\) standard answer</div> <div class="cols"><div class="col"><ul><li><b>Bottom tier</b> \(=\) warehouse DB server (relational).   <ul><li>Data pulled via <b>gateways</b>: ODBC, OLE-DB, JDBC.</li><li>Back-end tools: extract, clean, transform, load, refresh.</li><li>Holds <b>metadata repo</b>.</li></ul></li><li><b>Middle tier</b> \(=\) <b>OLAP server</b> (presents data as a cube).   <ul><li><b>ROLAP</b>:   <ul><li>extended relational DBMS</li><li>maps multidim ops \(\rightarrow\) relational ops</li><li>scales to large data</li></ul></li><li><b>MOLAP</b>:   <ul><li>special-purpose server, direct multidim arrays</li><li>fast, but sparse data wastes space</li></ul></li><li><b>HOLAP</b>:   <ul><li>hybrid of the two</li><li>detail in relational, aggregates in arrays</li></ul></li></ul></li><li><b>Top tier</b> \(=\) front-end client: query &amp; reporting, analysis, DM tools.</li></ul></div><div class="col"><div class="fig"><img src="dm_dw_three_tier.png"></div></div></div><div class="lead">(b) Process / component architecture (form drawn in class notes)</div> <div class="cols"><div class="col"><ul><li><b>Load manager</b>: all extract \(+\) load ops. Fast-loads into temp store, simple transforms.</li><li><b>Warehouse manager</b>:   <ul><li>consistency \(+\) referential checks</li><li>merges temp store into the published DW</li><li>creates indexes \(+\) business views</li><li>updates aggregations</li><li>backup \(+\) archive</li></ul></li><li><b>Query manager</b>:   <ul><li>directs queries to the right tables</li><li>stops 1 query starving the system</li><li>captures query profiles</li></ul></li><li><b>Detailed info</b>: lowest-granularity data retained.</li><li><b>Summary info</b>:   <ul><li>pre-computed aggregations built by the warehouse manager</li><li>transient, changes as query profiles change</li></ul></li><li><b>Metadata</b>: data about data. Describes how info is structured, maps sources to a common view.</li></ul></div><div class="col"><div class="fig"><img src="dm_dw_process_arch.png"></div></div></div><div class="lead">(c) &ldquo;&hellip;with its analytical processing&rdquo; \(\rightarrow\) 3 kinds of DW application</div> <ol><li><b>Information processing</b>: querying, basic stats, reporting (crosstabs, tables, charts). <i>No new knowledge.</i></li><li><b>Analytical processing (OLAP)</b>: multidim analysis. Roll-up, drill-down, slice, dice, pivot. <i>Summarises, doesnt learn.</i></li><li><b>Data mining</b>: knowledge discovery from hidden patterns. <i>Creates new knowledge.</i></li></ol>	<span class="sub"><span class="sm"><span class="tier tTOP">TOP&nbsp;9</span> <span class="yr">75 Ch</span> &nbsp;2 architectures in your sources: <b>complementary, not contradictory</b> (three-tier \(=\) layered, process \(=\) component-wise).</span></span>	Ch 1 - Introduction	1.2 Data Mining &amp; Data Warehousing Basics	theory	ch1 theory tier::TOP yr::75-Ch
What is DW and data mart? (short notes)	<span class="m">15</span><span class="m">2+4</span>		<div class="lead">Data mart</div> <ul><li>Subset of a DW, confined to 1 user group / functional area, in its own DB.</li><li><b>Dependent</b>: sourced <i>from</i> an enterprise DW \(\rightarrow\) consistent by construction.</li><li><b>Independent</b>: populated <i>directly</i> from sources, no central DW         \(\rightarrow\) faster to build, risks inconsistency between marts.</li><li><b>Benefit</b>:   <ul><li>less volume to scan \(\rightarrow\) faster queries</li><li>each department owns its own structures</li></ul></li><li><b>Eg</b>: departmental store sales mart, bank loan mart.</li></ul><div class="lead">3 DW models</div> <ul><li><b>Enterprise warehouse</b>: all subjects, whole org. Cross-functional, large, slow to build.</li><li><b>Data mart</b>: subset for a specific group.</li><li><b>Virtual warehouse</b>:   <ul><li>set of <i>views</i> over operational DBs</li><li>only some summary views materialised</li><li>easy to build, but loads the operational systems</li></ul></li></ul>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;3</span> <span class="yr">70 Ch, 71 Shr, 69 Ch</span></span></span>	Ch 1 - Introduction	1.2 Data Mining &amp; Data Warehousing Basics	theory	ch1 theory tier::PIN yr::69-Ch yr::70-Ch yr::71-Shr
Describe Snowflake schema with example	<span class="m">4</span>		<div class="cols"><div class="col"><ul><li><b>Star</b>: 1 central <b>fact table</b> (measures \(+\) FKs) \(+\) <b>de-normalised</b> dimension tables.         Simple, fast joins.</li><li><b>Snowflake</b>: star refined, some dimension hierarchies <b>normalised</b> into smaller sub-dimension tables.         Saves space, less redundancy, but more joins \(\rightarrow\) slower.</li><li><b>Fact constellation (galaxy)</b>: multiple fact tables sharing dimension tables \(=\) collection of stars.</li></ul> <div class="lead">Eg: sales DW</div> <ul><li>Fact <span class="tt">Sales</span>: <span class="tt">time_key, item_key, branch_key, location_key, units_sold, dollars_sold, avg_sales</span>.</li><li><span class="tt">location</span> normalised: <span class="tt">location</span> \(\rightarrow\) <span class="tt">city</span> \(\rightarrow\) <span class="tt">province</span>.</li><li><span class="tt">item</span> \(\rightarrow\) <span class="tt">supplier</span>.</li><li><span class="mk">That normalisation of the dimension hierarchy is what makes it snowflake, not star.</span></li></ul></div><div class="col"><div class="fig"><img src="dm_snowflake_schema.png"></div></div></div><span class="sub"><span class="sm">\(\rightarrow\) Full multidim model (cuboids, base/apex, star-schema <i>drawing</i> numerical) sits in <b>Ch 2, OLAP &amp; Multidimensional Data Analysis</b>, where it is examined harder.</span></span>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;1</span> <span class="yr">74 Ch</span></span></span>	Ch 1 - Introduction	1.2 Data Mining &amp; Data Warehousing Basics	theory	ch1 theory tier::PIN yr::74-Ch
Fundamental differences between DM and DW	<span class="m">3</span>		<table class="nt"><tr><th></th><th><b class="th">Data warehousing</b></th><th><b class="th">Data mining</b></th></tr><tr><td>Nature</td><td><i>Storage</i> architecture</td><td><i>Analysis</i> process</td></tr><tr><td>Purpose</td><td>Consolidate \(+\) organise data</td><td>Discover hidden patterns in it</td></tr><tr><td>Output</td><td>Consistent query-able historical data</td><td>Rules, models, clusters, predictions</td></tr><tr><td>Done by</td><td>Engineers / DBAs</td><td>Analysts, statisticians, business users</td></tr><tr><td>Relation</td><td>DW \(=\) infrastructure; DM \(=\) 1 of its 3 uses. DW not required for DM, but a clean DW makes DM far more effective.</td></tr></table>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;2</span> <span class="yr">76 Ash</span></span></span>	Ch 1 - Introduction	1.2 Data Mining &amp; Data Warehousing Basics	theory	ch1 theory tier::PIN yr::76-Ash
How can a DM system be integrated with a DB/DW system?	<span class="m">4</span>		<div class="lead">1. No coupling</div> <ul><li>Uses no DB/DW function at all.</li><li>Reads flat file \(\rightarrow\) mines \(\rightarrow\) writes to another file.</li><li>Simple, but: poor data selection, no scalability, no consistency.</li></ul><div class="lead">2. Loose coupling</div> <ul><li>Mining system \(\rightarrow\) fetches data from repo managed by DB/DW.</li><li>Stores results back into a file / designated place in DB.</li><li>Uses DBMS for storage \(+\) retrieval only.</li><li>Cant exploit indexing or query optimisation \(\rightarrow\) memory-bound, doesnt scale well.</li></ul><div class="lead">3. Semi-tight coupling</div> <ul><li>Besides linking, DB/DW provides efficient <b>mining primitives</b>.</li><li>Primitives: sorting, indexing, aggregation, histogram analysis, multi-way join.</li><li>\(+\) pre-computed stats: sum, count, max, min.</li><li>\(\rightarrow\) materially better performance.</li></ul><div class="lead">4. Tight coupling</div> <ul><li>DM system <b>smoothly integrated into</b> DB/DW as 1 functional component.</li><li>Mining queries optimised alongside DB queries.</li><li>Intermediate results can be stored.</li><li>Scales. <span class="mk">Most desirable design.</span></li></ul>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;1</span> <span class="yr">78 Bh</span> &nbsp;Answer \(=\) the <b>4 coupling schemes</b>.</span></span>	Ch 1 - Introduction	1.2 Data Mining &amp; Data Warehousing Basics	theory	ch1 theory tier::PIN yr::78-Bh
1.1 Data Mining Origin			<ol><li><span class="tier tTOP">TOP&nbsp;7</span> <b>Define DM \(+\) explain KDD / DM process.</b>  <span class="m">2+3</span> to <span class="m">2+6</span>   <ul><li>&ldquo;What is data mining? Explain the process of data mining.&rdquo; <span class="yr">74 Ash</span></li><li>&ldquo;&hellip;Explain all the steps of knowledge discovery.&rdquo; <span class="yr">72 Ch</span></li><li>&ldquo;&hellip;What are the steps involved in knowledge discovery process?&rdquo; <span class="yr">79 Bh</span></li><li>&ldquo;&hellip;Explain the steps of KDD process briefly.&rdquo; <span class="yr">81 Ba</span></li><li>&ldquo;&hellip;Explain general steps in brief.&rdquo; <span class="yr">72 Ka</span></li><li>&ldquo;What is a Data Mining? Explain its application.&rdquo; <span class="yr">71 Ch</span> \(\rightarrow\) 2nd half swaps to applications.</li></ul></li><li><span class="tier tPIN">PIN&nbsp;1</span> &ldquo;The world is data rich but information poor&rdquo;. Justify.  <span class="m">8</span> <span class="yr">73 Shr</span></li></ol>		Ch 1 - Introduction	1.3 PYQ Mapping	theory	ch1 theory
1.2 DM &amp; DW basics			<ol><li><span class="tier tHOT">HOT&nbsp;3</span> <b>What is a DW / key features \(+\) architecture.</b>   <ul><li>&ldquo;What is data warehousing? Explain with example where data warehouses are used.&rdquo;  <span class="m">2+4</span> <span class="yr">80 Ba</span></li><li>&ldquo;Write key features of data warehouse. Explain each step of the KDD process w/ example.&rdquo;  <span class="m">2+5</span> <span class="yr">80 Bh</span></li><li>&ldquo;Explain Data Warehouse architecture with its analytical processing.&rdquo;  <span class="m">8</span> <span class="yr">75 Ch</span></li></ul></li><li><span class="tier tPIN">PIN&nbsp;2</span> <b>DM vs DW / DW vs DB.</b>   <ul><li>&ldquo;What are the fundamental differences between Data Mining and Data Warehousing? Describe the steps of KDD.&rdquo;  <span class="m">3+7</span> <span class="yr">76 Ash</span></li><li>&ldquo;How is data warehouse different from a database? How are they similar?&rdquo;  <span class="m">2+2</span> <span class="yr">75 Ash</span></li></ul></li><li><span class="tier tPIN">PIN&nbsp;1</span> &ldquo;Explain how DM system can be integrated with DB/DW system. Explain DM process with diagram.&rdquo;  <span class="m">4+2</span> <span class="yr">78 Bh</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> &ldquo;What is data warehouse and data mart? Describe Snowflake scheme with example.&rdquo;  <span class="m">2+4</span> <span class="yr">74 Ch</span></li><li><span class="tier tPIN">PIN&nbsp;2</span> Short notes: <b>Data warehouse and Data mart.</b>  <span class="m">15</span> <span class="yr">70 Ch, 71 Shr</span></li></ol>		Ch 1 - Introduction	1.3 PYQ Mapping	theory	ch1 theory
Papers added by the 2026-09 merge			<ul><li>What is data mining? Describe the steps involved in it.  <span class="m">2+6</span> <span class="yr">82 Bh</span></li><li>&ldquo;Data mining turns a large collection of data into knowledge&rdquo;. Justify.  <span class="m">6</span> <span class="yr">81 Bh</span> <span class="chip gd">verified/added</span></li><li>KDD process \(+\) <span class="mk">the challenges that motivated data mining</span>.  <span class="m">3+3</span> <span class="yr">79 Ba</span></li><li>How is a data warehouse different from an <b>RDBMS</b>? Also list the similarities.  <span class="m">2+2</span> <span class="yr">73 Ch</span></li><li>Short notes: <b>Data warehouse</b> <span class="yr">70 Asa</span> \(\cdot\) <b>Datamart</b> <span class="yr">69 Ch</span>.  <span class="m">5</span><span class="m">5</span></li></ul><div class="lead">Coverage check</div> <ul><li>All Ch 1 PYQs covered above.</li><li>Filled by research, absent from your notes <span class="chip gd">verified/added</span>:   <ul><li><i>Similarity</i> half of &ldquo;how are DW and DB similar?&rdquo; <span class="yr">75 Ash</span> (notes only contrast them).</li><li>Reconciliation of the <b>6-stage vs 7-step KDD</b> clash between your 2 sources.</li></ul></li></ul><div class="lead">Sources used for this chapter</div> <ul><li><b>Han &amp; Kamber 3rd ed</b> (full textbook PDF): ch 1 KDD process, DM system architecture,         functionalities, applications; ch 4 DW definition, 3-tier architecture, DW models, DW usage.         <span class="mk">Primary authority; all of the above re-verified against it.</span></li><li><b>Han &amp; Kamber 1st ed manuscript</b> (<code>ch01.pdf</code>, <code>ch2.pdf</code>): source of the         two architecture figures, and of the <b>4 coupling schemes</b>, which the 3rd ed drops.         <span class="mk">78 Bh still examines coupling</span>, so it is kept here.</li><li><code>Chapter 2_Data Warehouse.ppt</code>, <code>Chapter 4 and 5 DW Architecture.ppt</code>,         <code>applicationDM.ppt</code>, <code>data mining_/Chapter 1_2.pdf</code>.</li><li><b>No DBK lecture exists for Unit-1</b>, so class slides could not be used here.</li></ul><div class="lead">Numericals</div> <ul><li><span class="mk">Ch 1 has no numerical component.</span> No Q in 23 papers needs a calculation here         \(\rightarrow\) no &ldquo;Ch1 Numerical&rdquo; companion. First numericals appear in Ch 2         (normalisation, similarity measures, PCA).</li></ul>	<span class="sub"><span class="sm">The six papers of <code>DM4.1BCT.pdf</code> (2082 Bh, 2081 Bh, 2079 Ba, 2073 Ch, 2070 Asa, 2069 Ch), indexed here for the first time &mdash; the notes were built before that scan was merged. <span class="mk">N</span> \(=\) solved in this chapter&#x27;s companion. <span class="chip gd">verified/added</span></span></span>	Ch 1 - Introduction	1.3 PYQ Mapping	theory	ch1 theory
Chapter 2 &mdash; Data Preprocessing: how is it examined?			<span class="sub"><span class="sm">6 hrs &nbsp;\(\cdot\)&nbsp;in 23/23 papers &nbsp;\(\cdot\)&nbsp;4 topics, 2 TOP tier &nbsp;\(\cdot\)&nbsp;<b>first chapter with numericals</b> \(\rightarrow\) see the Ch 2 Numerical companion.</span></span><div class="lead">Weight of the chapter:</div> <ul><li>Data Pre-processing <span class="tier tTOP">TOP&nbsp;12</span> &nbsp;\(\rightarrow\) most-asked topic in the whole syllabus.</li><li>OLAP &amp; Multidim Analysis <span class="tier tTOP">TOP&nbsp;10</span></li><li>Similarity Measures <span class="tier tHOT">HOT&nbsp;6</span> &nbsp;\(\rightarrow\) nearly always a numerical.</li><li>Data Types &amp; Attributes <span class="tier tPIN">PIN&nbsp;1</span></li></ul><hr>		Ch 2 - Data Preprocessing		opener	ch2 opener
What is DM? Explain diff data types of attributes in a dataset.	<span class="m">10</span>		<div class="cols"><div class="col"><div class="lead">Attribute</div> <ul><li>Property / characteristic of an object. Eg eye colour, temperature.</li><li>Also called: variable, field, feature, characteristic.</li><li><b>Object</b> \(=\) record, point, case, sample, entity, instance.</li><li>Same attr \(\rightarrow\) diff value sets (height in ft or m).</li><li>Diff attrs \(\rightarrow\) same value set, diff properties         (ID and age are both int, but ID has no max).</li></ul> <div class="lead">Han &amp; Kamber 3rd ed: 4 types <span class="mk">(use this, it is the syllabus ref book)</span></div> <ul><li><b>Nominal</b>: names / categories only, no order. Zip code, employee ID, eye colour.</li><li><b>Binary</b>: nominal w/ exactly 2 states (0/1).   <ul><li><b>Symmetric</b>: both states equally valuable. Gender.</li><li><b>Asymmetric</b>: one state rarer + more important. Disease test P/N.           <span class="mk">Convention: rarest outcome \(=1\).</span></li></ul></li><li><b>Ordinal</b>: order meaningful, gap between successive values unknown.         {small, medium, large}, grades, mineral hardness.</li><li><b>Numeric</b>: measurable quantity.   <ul><li><i>Interval-scaled</i>: gaps meaningful, <b>no true zero</b>. Dates, temp in \(^\circ\)C/\(^\circ\)F.</li><li><i>Ratio-scaled</i>: gaps <i>and</i> ratios meaningful, true zero. Temp in K, money, counts, age.</li></ul></li></ul> <div class="lead">Older N-O-I-R split (Tan; DBK&#x27;s slide)</div> <ul><li>Nominal, Ordinal, Interval, Ratio. Binary folded into nominal.</li><li><span class="mk">Same content, different grouping.</span> Either scores; H&amp;K&#x27;s is safer as it names binary         explicitly, which the similarity questions depend on.</li></ul></div><div class="col"><div class="fig"><img src="dm_attr_transform.png"></div></div></div><div class="cols"><div class="col"><div class="lead">2nd cut: discrete vs continuous</div> <ul><li><b>Discrete</b>: finite / countably infinite set. Zip codes, counts, words in a doc. Usually int.   <ul><li><b>Binary</b> \(=\) special case of discrete.</li><li><b>Symmetric binary</b>: both states equally valuable (gender).</li><li><b>Asymmetric binary</b>: one state rarer + more important (disease test P/N).           <span class="mk">Matters: Jaccard ignores 0-0 matches, SMC does not.</span></li></ul></li><li><b>Continuous</b>: real values. Temp, height, weight. Stored as float.</li></ul></div><div class="col"><div class="lead">Types of datasets</div> <ul><li><b>Record</b>   <ul><li><i>Data matrix</i>: \(m\) objects \(\times\) \(n\) numeric attrs \(\rightarrow\) points in \(n\)-dim space.</li><li><i>Document data</i>: each doc \(=\) term vector, value \(=\) term frequency.</li><li><i>Transaction data</i>: each record \(=\) set of items. Eg grocery basket.</li></ul></li><li><b>Graph</b>: nodes \(+\) links. Eg WWW, molecular structures.</li><li><b>Ordered</b>: spatial (geo coords), temporal (\(d=f(t)\)), sequential, sequence data.</li></ul> <div class="lead">Characteristics of structured data</div> <ul><li><b>Dimensionality</b> \(\rightarrow\) curse of dimensionality (see 2.2).</li><li><b>Sparsity</b>: % of cells not populated. Sparsity \(+\) density \(=\) 100.</li><li><b>Resolution</b>: patterns depend on the scale you look at.</li></ul></div></div>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;1</span> <span class="yr">71 Shr</span> &nbsp;DM definition \(\rightarrow\) Ch 1. Only attribute types needed here.</span></span>	Ch 2 - Data Preprocessing	2.1 Data Types and Attributes	theory	ch2 theory tier::PIN yr::71-Shr
What is Data Pre-Processing? Explain the major tasks performed in it.	<span class="m">2+7</span><span class="m">4+4</span><span class="m">5+5</span>		<div class="cols"><div class="col"><div class="lead">Why preprocess</div> <ul><li>Real data is <b>dirty</b>: incomplete, noisy, inconsistent.</li><li>Cause: huge size \(+\) multiple heterogeneous sources.</li><li><span class="mk">Garbage in \(\rightarrow\) garbage out.</span> Low quality data \(\rightarrow\) low quality mining.</li><li>Data prep \(\approx\) <b>60% of total effort</b> in KDD.</li></ul> </div><div class="col"><div class="lead">5 major tasks <span class="mk">(this is the answer)</span></div> <ol><li><b>Data cleaning</b>: fill missing, smooth noise, fix inconsistency, rm duplicates.</li><li><b>Data integration</b>: merge multiple sources into 1 coherent store.</li><li><b>Data transformation</b>: normalise, aggregate, generalise, construct attrs.</li><li><b>Data reduction</b>: smaller volume, same analytical result.</li><li><b>Data discretisation</b>: continuous \(\rightarrow\) intervals (part of reduction).</li></ol> <div class="lead">Answer skeleton <span class="m">7</span></div> <ol><li>Definition \(+\) &ldquo;why&rdquo;: dirty data, garbage in garbage out.</li><li>Name the 5 tasks.</li><li>2 lines each, with 1 concrete technique per task.</li><li>Close: cleaning \(+\) integration dominate the effort.</li></ol></div></div><div class="qh">(a) Data cleaning </div><div class="cols"><div class="col"><div class="lead">Missing values: why</div> <ul><li>Equipment malfunction, misunderstanding at entry, deleted as inconsistent,         not considered important, no change recorded.</li></ul> </div><div class="col"><div class="lead">Noisy data</div> <ul><li>Noise \(=\) random error / variance in a measured variable.</li><li>Cause: faulty instruments, entry error, transmission error, tech limits, naming inconsistency.</li></ul> <div class="lead">How to handle noise</div> <ul><li><b>Binning</b>: sort, partition into bins, smooth by bin <i>mean</i> / <i>median</i> / <i>boundary</i>.</li><li><b>Regression</b>: fit data to a function.</li><li><b>Clustering</b>: detect + rm outliers.</li><li><b>Combined computer \(+\) human</b>: machine flags suspicious, human checks.</li></ul> <div class="lead">Binning: 2 partitioning rules</div> <ul><li><b>Equal-width (distance)</b>: \(N\) intervals of equal size.</li><li><b>Equal-depth (frequency)</b>: \(N\) intervals, each with \(\approx\) same no. of samples.         Better for skewed data.</li></ul></div></div><div class="ctr"><div class="fbox"> <span class="sm"> <b>Equal-width bin width</b>, \(A =\) lowest value, \(B =\) highest, \(N =\) no. of bins: \[ W = \frac{B - A}{N} \] <span class="mk">Your class notes print \(W=(A-B)/N\), which gives a negative width. Wrong: it is \((B-A)/N\).</span> <span class="chip gd">verified/added</span> </span></div></div>	<span class="sub"><span class="sm"><span class="tier tTOP">TOP&nbsp;16</span> <span class="yr">82 Bh, 81 Ba, 79 Ba, 75 Ch, 73 Ch, 72 Ka, 69 Ch</span> &nbsp;Most-asked topic in the syllabus.</span></span>	Ch 2 - Data Preprocessing	2.2 Data Pre-processing	theory	ch2 theory tier::TOP yr::69-Ch yr::72-Ka yr::73-Ch yr::75-Ch yr::79-Ba yr::81-Ba yr::82-Bh
Measures of data quality			<ul><li><b>Accuracy</b>: values correct.</li><li><b>Completeness</b>: no missing values.</li><li><b>Consistency</b>: no contradictions.</li><li><b>Timeliness</b>: updated in time.</li><li><b>Believability</b>: how far users trust it.</li><li><b>Interpretability</b>: how easily understood.</li></ul>	<span class="yr">73 Shr asks this</span>	Ch 2 - Data Preprocessing	2.2 Data Pre-processing	theory	ch2 theory yr::73-Shr
(a) Data cleaning			<div class="cols"><div class="col"><div class="lead">Missing values: why</div> <ul><li>Equipment malfunction, misunderstanding at entry, deleted as inconsistent,         not considered important, no change recorded.</li></ul> </div><div class="col"><div class="lead">Noisy data</div> <ul><li>Noise \(=\) random error / variance in a measured variable.</li><li>Cause: faulty instruments, entry error, transmission error, tech limits, naming inconsistency.</li></ul> <div class="lead">How to handle noise</div> <ul><li><b>Binning</b>: sort, partition into bins, smooth by bin <i>mean</i> / <i>median</i> / <i>boundary</i>.</li><li><b>Regression</b>: fit data to a function.</li><li><b>Clustering</b>: detect + rm outliers.</li><li><b>Combined computer \(+\) human</b>: machine flags suspicious, human checks.</li></ul> <div class="lead">Binning: 2 partitioning rules</div> <ul><li><b>Equal-width (distance)</b>: \(N\) intervals of equal size.</li><li><b>Equal-depth (frequency)</b>: \(N\) intervals, each with \(\approx\) same no. of samples.         Better for skewed data.</li></ul></div></div><div class="ctr"><div class="fbox"> <span class="sm"> <b>Equal-width bin width</b>, \(A =\) lowest value, \(B =\) highest, \(N =\) no. of bins: \[ W = \frac{B - A}{N} \] <span class="mk">Your class notes print \(W=(A-B)/N\), which gives a negative width. Wrong: it is \((B-A)/N\).</span> <span class="chip gd">verified/added</span> </span></div></div>		Ch 2 - Data Preprocessing	2.2 Data Pre-processing	theory	ch2 theory
How to handle missing data			<ol><li><b>Ignore the tuple</b>: usual when class label missing. Bad if % missing varies a lot.</li><li><b>Fill manually</b>: tedious, infeasible at scale.</li><li><b>Global constant</b>: eg &ldquo;Unknown&rdquo;. Risk: mining may treat &ldquo;Unknown&rdquo; as a real class.</li><li><b>Attribute mean</b> of all samples.</li><li><b>Attribute mean of same class</b> \(\rightarrow\) better than plain mean.</li><li><b>Most probable value</b>: regression, Bayesian inference, decision tree. <span class="mk">Most popular + most accurate.</span></li></ol>	<span class="yr">74 Ash, 74 Ch</span>	Ch 2 - Data Preprocessing	2.2 Data Pre-processing	theory	ch2 theory yr::74-Ash yr::74-Ch
(b) Data integration	<span class="m">5</span>		<ul><li>Combines data from multiple sources into 1 coherent store.</li><li><b>Issues:</b>   <ul><li><b>Entity identification</b>: is <span class="tt">cust_id</span> in A the same as <span class="tt">cust_no</span> in B?           Solved w/ metadata.</li><li><b>Redundancy</b>: an attr derivable from another. Detect by <b>correlation analysis</b>           (\(\chi^2\) for nominal, correlation coefficient \(+\) covariance for numeric).</li><li><b>Data value conflicts</b>: same entity, diff values across sources           (diff units, scales, currency, representation).</li><li><b>Duplication</b> at tuple level.</li></ul></li><li>Careful integration \(\rightarrow\) reduces/avoids redundancy \(\rightarrow\) improves mining speed + quality.</li></ul><div class="cols"><div class="col"><div class="lead">\(\chi^2\) test of independence <span class="mk">(nominal pairs)</span> <span class="chip">NEW</span></div> <ul><li>\(H_0\): the 2 attrs are <b>independent</b>. \(H_1\): associated (so 1 is redundant).</li><li>Build the <b>contingency table</b> of observed counts \(O_{ij}\).</li><li>Expected count \(E_{ij} = \dfrac{(\text{row}_i\ \text{total})\times(\text{col}_j\ \text{total})}         {\text{grand total}}\)</li><li>\(\chi^2 = \sum_{i,j} \dfrac{(O_{ij}-E_{ij})^2}{E_{ij}}\), &emsp;         \(df = (r-1)(c-1)\).</li><li>\(\chi^2 &gt;\) critical value at \(\alpha\) \(\rightarrow\) <b>reject \(H_0\)</b> \(\rightarrow\)         correlated \(\rightarrow\) drop one attr.</li></ul></div><div class="col"><div class="lead">Worked in one line</div> <ul><li>Gender (M/F) vs preference (like/dislike), 100 people, all 4 margins \(=50\).</li><li>Every \(E_{ij} = \frac{50\times 50}{100} = 25\). Observed 20/30/30/20.</li><li>\(\chi^2 = 4\times\frac{5^2}{25} = \mathbf{4}\),  \(df = (2-1)(2-1) = 1\).</li><li>Critical value at \(\alpha = 0.05\), \(df=1\) is \(3.841\).  \(4 &gt; 3.841\)         \(\rightarrow\) <span class="mk">reject \(H_0\)</span>, gender and preference are associated.</li><li><span class="mk">Correlation \(\ne\) causation</span>. Numeric analogue: \(r_{A,B} = \frac{Cov(A,B)}{\sigma_A\sigma_B}\),         formula in §2.4.</li></ul></div></div>	<span class="sub"><span class="sm"><span class="yr">75 Ash</span></span></span>	Ch 2 - Data Preprocessing	2.2 Data Pre-processing	theory	ch2 theory yr::75-Ash
(c) Data transformation + normalisation	<span class="m">2+6</span><span class="m">4</span><span class="m">2+2+2</span>		<div class="cols"><div class="col"><div class="lead">Transformation methods</div> <ul><li><b>Smoothing</b>: rm noise.</li><li><b>Aggregation</b>: summarise, build data cube.</li><li><b>Generalisation</b>: climb concept hierarchy (street \(\rightarrow\) city \(\rightarrow\) country).</li><li><b>Normalisation</b>: scale into a small range.</li><li><b>Attribute construction</b>: build new attrs from given ones.</li></ul> <div class="lead">Why normalise</div> <ul><li>Stops large-range attrs dominating small-range ones.</li><li>Required by distance-based methods: KNN, K-means, ANN.</li></ul></div><div class="col"><div class="lead">The 3 normalisation formulas <span class="mk">(memorise exactly)</span></div>  <b>1. Min-max</b> \(\rightarrow\) maps to \([new\_min,\ new\_max]\): \[ v' = \frac{v - min_A}{max_A - min_A}\,(new\_max_A - new\_min_A) + new\_min_A \] <b>2. Z-score</b> (zero-mean) \(\rightarrow\) use when min/max unknown or outliers present: \[ v' = \frac{v - \bar{A}}{\sigma_A} \qquad \bar{A}=\text{mean},\ \sigma_A=\text{std deviation} \] <b>3. Decimal scaling</b>: \[ v' = \frac{v}{10^{\,j}} \quad j = \text{smallest int s.t. } \max(|v'|) &lt; 1 \]  <b>Variant of 2: z-score w/ mean absolute deviation</b> \(s_A\), more robust to outliers than \(\sigma_A\) (deviations are not squared): \[ s_A = \tfrac{1}{n}\textstyle\sum_i |v_i - \bar{A}| \qquad v' = \frac{v-\bar{A}}{s_A} \]</div></div><div class="ctr"><div class="fbox"> <span class="sm"> <span class="mk">Error in your class notes</span> <span class="chip gd">verified/added</span> : z-score is printed there as \(v' = (v - min)/\sigma\). That is <b>wrong</b>. It is \((v - \textbf{mean})/\sigma\). Using \(min\) makes every \(v'\ge 0\), which defeats the whole point of a zero-mean score. </span></div></div>	<span class="sub"><span class="sm"><span class="tier tTOP">TOP&nbsp;</span> <span class="yr">79 Ba, 78 Bh, 75 Ch, 73 Shr</span> &nbsp;<b>Normalisation numerical is a recurring 6-mark question</b> \(\rightarrow\) full solution in the Numerical companion.</span></span>	Ch 2 - Data Preprocessing	2.2 Data Pre-processing	theory	ch2 theory yr::73-Shr yr::75-Ch yr::78-Bh yr::79-Ba
